strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
110901050707,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101050403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102100020302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800030610,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150501000807,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201021502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500050205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200090802,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900010503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500010203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010801,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120702011101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111301020101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300010303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002040105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001010206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500010705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050706,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150100041107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800060508,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800060401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901030906,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202090104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301020105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500050207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500030603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702011204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200040202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700070802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502010503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500031005,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110600020201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130100050109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800041001,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202070602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300070107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600010205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002010404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801030207,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701020202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601050301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200070401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600010302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102100020104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200060108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301010302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303020803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600050507,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701040507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302021203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202100102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130900010204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200040501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701010301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300010308,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902020105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600020105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302030310,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901040104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202040105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700010403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800080103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600071009,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101110503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700071804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500070702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101070107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500010401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200050704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800050107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601050308,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500031401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400070101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800020203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101070304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600050704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701040704,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900160505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301050109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602011301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202071102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202110209,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200060901,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130900010605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301020102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502030504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500120307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200080404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900130204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900180504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800050105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030208,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102100060401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302070307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202030904,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403011001,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500042105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602030703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502030307,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800020204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200011110,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001020605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303020105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030307,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500031504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302040201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302040304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102010003,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800140607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101060601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200091803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201010110,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500030802,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002010605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301030503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900100101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101010401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101060103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020607,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150400010907,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102100010602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801061003,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101500030202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602011303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702011104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800020109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500010304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003020107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003040403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500042308,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202031207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200050202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302030103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500020111,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402011107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500040205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150502020101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602030208,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902010310,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200100301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200011109,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700072103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402010301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500140201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101080201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600071304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800020109,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200080903,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150302030102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900120801,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301020701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700071701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102600110203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010810,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150801010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202100501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101051101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102040310,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200030603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400060109,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150801010502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901050405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301020107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402010505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040808,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110902010610,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111203020410,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202100209,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111303020501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202030704,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402010405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900120106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500011103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030310,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800130303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200120103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800030106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800080502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600060205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200080509,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400060507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902010107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600110602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200021105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200080701,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200080313,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500060501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600010404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302030305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302080203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302020803,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900170202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200070107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600030202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200060307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102600010103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200110405,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700071708,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700072004,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901060602,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503040504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900010504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902030103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202100305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402060207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202010611,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110400050506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602020407,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901010205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500031706,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102600040203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202070304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500010403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200010305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200060302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101900180304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130403010604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800030601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101500031106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301020205,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400050711,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110300010206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700071401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121001020404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110400070108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402010401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
